Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Type,Target
posting gambar jokowi megawati ranjang eko prabowo ditangkap jokowi,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
yaelah terobos lampu merah kalem bro polisi menerobos mengejar dungu,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
bm warga badui selesai memperingati tradisi seba pendopo pemerintah kabupaten lebak dilanjutkan be emu gubernur banten wahidin halim sabtu 21 4 seba badui 2018,0,0,0,0,0,0,0,0,0,0,0,0,None,None
indonesia ya tolol bencong up menonton televisi buka media sosial gue,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
cc jago berutang ribuan triliun mainnya,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
rezim tongkol nya menyontek pikir sontekan nya standar asli jijik gue lihat kelakuan sih kacung cina 2019 ganti kacung 2019 ganti presiden 2019 ganti rezim,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
indonesia tindakan nyata usir duta myanmar indonesia biksu buddha militer membunuh masal genosida etnis rohingya,1,0,1,0,1,1,0,0,0,0,0,1,Hate Speech,Individual
alah cebong bani taplak ahok remisi sebegitunya cipinang penjaranya adik sayang orang berani menghadapi hukum even hasilnya bersalah pura pura bego kabur kaburan,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
nya,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
pemilik abu tours pendonor dana 212 pendukung anies sandi rakyat daerah khusus kota prihatin gubernur berhubungan laknat abu tours menelan 96 000 korban total penipuan rp1 8t 16 439 menabung rp30rb sehari,0,0,0,0,0,0,0,0,0,0,0,0,None,None
mabuk pil pcc,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
perasaan kena sekakmat ya sembuh sembuh ya dana pensiun disahkan dewan perwakilan rakyat orang orang dewan perwakilan rakyat xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0,None,None
mengenaskan ya bacanya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
komunisme nya cina kapitalisme nya us pancasila indonesia bro,1,0,0,1,0,1,0,0,0,0,1,0,Hate Speech,Group
pandai jilat pantat penguasa pandai menantang orang dasar pelacur politik,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
sari konde perempuan tua nan fasik patut komparasikan cadar kidung mantra tenggelam indahnya azan ib xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,None,None
sompret,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
sosialisasi keamanan pangan iswi aula gedung badan pengawas obat makanan jalan percetakan negara 18042018,0,0,0,0,0,0,0,0,0,0,0,0,None,None
follow twitter lee sung kyung paham xf0 x9f xa4 xa3,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
banget anjir morgan mukanya lembut iyaaaaa juni mukanya berengsek,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
kebelet periode kelakuan kayak sok 2019 ganti presiden insya allah 2019 prabowo,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
ajaib kaum onta muncul xf0 x9f x98 x82,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
daerah pemilihan sulawesi tenggara menang tenaga kerja asing 2019 ganti presiden uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
kali bilang paham bilang suka memaki orang munafik gara gara orang stop bodyshaming orang paham gue by the way mas menyambung sa,0,0,0,0,0,0,0,0,0,0,0,0,None,None
bingung kali pakai kampanye bikin fitnah kayak begituan depresi ya takut kalah iklan ahok jahat,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,Group
habis pikir deh kunti masuk rumah berani bayangkan gue berani membayanginya selesai,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kunyuk dewan perwakilan rakyat bubarkan komisi pemberantasan korupsi,1,1,0,1,0,0,0,0,1,0,0,1,Hate Speech & Abusive,Group
tuan guru bajang diyakini ciptakan pemerintahan bersih tuan guru bajang zainul majdi,0,0,0,0,0,0,0,0,0,0,0,0,None,None
bu susi cuilan titit bernyawa pikiran dimana letaknya kali dicari pakai global positioning sistem google map ketemu,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
ya pokoknya sinting,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
wkwk mengincar cowok pusing tugas bese a antek anteknya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
hewan ulet putih merubung bangkai set,0,0,0,0,0,0,0,0,0,0,0,0,None,None
suka main data ekonomi peristiwa ekonomi makro didahului kebijakan,0,0,0,0,0,0,0,0,0,0,0,0,None,None
maroko anies dipanggil super gubernur,0,0,0,0,0,0,0,0,0,0,0,0,None,None
sp i pilihan kepala daerah daerah khusus kota dinyatakan ahok elektabilitasnya 80 calon tunggal mengalahkan ahok cukong lupa media media sosial dimonopoli kebenaran nya maju calon gubernur daerah khusus kota 1 elektabilitas ahok tergerus,0,0,0,0,0,0,0,0,0,0,0,0,None,None
islam indah kristen kasih hindu cinta buddha damai agama menghormatinya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
perang dagang amerika cina lumayan mencurigakan merek sepatu amerika mahal buatan cina beli buatan indonesia xf0 x9f xa4 x99 xf0 x9f x98 x84,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kebaikan bahasa dengar tuli lihat buta,0,0,0,0,0,0,0,0,0,0,0,0,None,None
buaya makan pepaya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
muntah muntah makan banci mengaku telat,0,0,0,0,0,0,0,0,0,0,0,0,None,None
survei khawatir resesi ekonomi konsumen rajin menabung,0,0,0,0,0,0,0,0,0,0,0,0,None,None
tolong sih onta nyanyi mulu disemprot baygon,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
tebang pilih pilih ditebang bubarkan bentuk lembaga independent,1,0,0,1,0,0,0,0,1,0,0,1,Hate Speech,Group
be udung perangai tah pape salah tegur babitkan tudung agama islam sempurna,0,0,0,0,0,0,0,0,0,0,0,0,None,None
festival kebudayaan bangsa tawau 2018 mencerminkan keistimewaan keunikan sabah sudut keberbagaian budaya negeri ya perdana menteri melancarkan festival malam,0,0,0,0,0,0,0,0,0,0,0,0,None,None
mudah mudahan muhammad buta huruf dungu biadab,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech & Abusive,Group
mainan hole cari titit,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
maju anjing,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
xf0 x9f x91 xa6 menjahati anak orang xf0 x9f x91 xa8 dibeginikan haha kali menjahati anak orang suparji xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ya atuh usir hindu buddha biar monoteis deh tau a i esa sih,1,0,0,1,1,0,0,0,0,0,0,1,Hate Speech,Group
mas budi kumpul orang bodoh gila murah biayanya uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
rakyat cina gue,0,0,0,0,0,0,0,0,0,0,0,0,None,None
presiden menghadiri harlah pergerakan mahasiswa islam indonesia 58 jaya pergerakan mahasiswa islam indonesia,0,0,0,0,0,0,0,0,0,0,0,0,None,None
mantap rejeki bekah keluarga cari sampingan jilat jilat penguasa jilat jilat pantat penista agama,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
komen facebook pakai template rezim ai komunis indonesia rezim anti islam rezim penjilat cina,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,Group
mahasiswa aturan bersifat komunis pendidikan merata,0,0,0,0,0,0,0,0,0,0,0,0,None,None
mbak digali tanah nusantara semestinya milik o kebebasan asing mengeruk sisa papua nol papua propinsi terbuang,0,0,0,0,0,0,0,0,0,0,0,0,None,None
memanggil anaknya ambil duitnya sih menunggu deh duitnya dikasih gue sih sehat sehat cacat fisik malesnya ketulungan beli menyuruh anaknya turun sih,0,0,0,0,0,0,0,0,0,0,0,0,None,None
panti terlacak bom sih bocah tidur nyenyak xf0 x9f xa4 xa3,0,0,0,0,0,0,0,0,0,0,0,0,None,None
xe2 x80 x9csaya lihat bagus jambanisasi jamban jamban keluarga rp2 juta jamban xe2 x80 x9d presiden seraya pembangunan sanitasi keluarga kesehatan lingkungan kampung,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ih sih merula tai banget point gue dikurangi 20,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
tangannya spontan mengangkat penggorengan bawa sosok dihadapannya mengangkat tongkat rapunzel siaga rapunzel menolongmu sikap waspadalah orang asing menu,0,0,0,0,0,0,0,0,0,0,0,0,None,None
cina maju komunisme,1,0,0,1,0,1,0,0,0,0,1,0,Hate Speech,Group
agus silvy tukang fitnah debat final pemilihan kepala daerah jaka a,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
salam pasek sistem pengembangan perkampungan budaya bali advokasi pengalihan hak komunitas rumah adat minangkabau aset daerah rangka pengembangan wisata,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kaum homo lesbian banci bela nama ham wanita memakai cadar cerca nama tol xe2 x80 xa6,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
jauhkan prasangka menutupi hati buta,0,0,0,0,0,0,0,0,0,0,0,0,None,None
politik sadis kejam suka mengancam dituruti xf0 x9f x98 x86 xf0 x9f x98 x86 xf0 x9f x98 x86,0,0,0,0,0,0,0,0,0,0,0,0,None,None
salah pangkah tai tai lgbt liberal menentang raja xc2 xb2 pengampu kafir harbi,1,1,0,1,1,0,0,1,0,0,1,0,Hate Speech & Abusive,Group
sok tau bilang pemerintah komunis kerja cina cap komunis,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
asyik kutuk kerajaan kerajaan bantu pelajar pendidikan dengar ulama tersohor ge14,0,0,0,0,0,0,0,0,0,0,0,0,None,None
lt mengamati rumah be anya sengaja pagi buta suho membawa timnya memiliki porsi tugas suho enggan mendengar keluhan keluhan manja menyakiti telinganya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
jenis pisang varietas,0,0,0,0,0,0,0,0,0,0,0,0,None,None
setuju turunkan jokowi bela pro ai komunis indonesia,1,0,1,0,0,1,0,0,0,0,0,1,Hate Speech,Individual
cak imin the next wakil presiden cak imin representasi kaum muda santri islam moderat,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ketahuan anaknya pemberontak jaman ketahuan menandatangani kontrak pt freepo jaman ketahuan keturunan tionghoa ketahuan masuk islam mantu presiden jaman,1,0,1,0,0,1,0,0,0,1,0,0,Hate Speech,Individual
resep ganteng mandi jamban,0,0,0,0,0,0,0,0,0,0,0,0,None,None
manusia dungu mengaku beragama panduan kitab sucinya fiksi belaka contoh islam kitab sucinya al qur an sumbernya firman firman allah subhanahu wa taala al qur an dianggap fiksi al hadis dianggap sih dungu,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech & Abusive,Group
gila babi berat turun sial,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
menteri perekonomian maritim suasana tenang tahulah,0,0,0,0,0,0,0,0,0,0,0,0,None,None
allahu akbar gue main taplak gunung by the way ayo temenannn,0,0,0,0,0,0,0,0,0,0,0,0,None,None
klub asing kena banned xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0,None,None
krisis warga venezuela pilih makan daging busuk pekerja seks komersial uniform resource locator uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,None,None
salat jumat biar ganteng gue katolik emak gue gue ganteng anjing,0,0,0,0,0,0,0,0,0,0,0,0,None,None
be anya teman teman a i pendidikan anak tau jawabannya pendidikan anak udik wkwk,0,0,0,0,0,0,0,0,0,0,0,0,None,None
xe2 x80 x9cbelum menarik hidup tampilan culun drama komedi tragedi xe2 x80 x9d,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ahok layak sepe i manusia sepe i babi akal pikiran jiwa manusiawi,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
rudy goni rpgpedia calon gubernur jawa pemenangnya 1 ganjar yasin ganjar yasin kandang banteng salamnya temannya role memainkan game namaku rudy temannya ruddy,0,0,0,0,0,0,0,0,0,0,0,0,None,None
bebel nih cebong,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
rezim paranoid bukti pemerintahan rapuh rindu teriakan lengserkan istana ribuan rakyat kepalkan tangan,1,0,1,0,0,0,0,0,1,0,0,1,Hate Speech,Individual
bangsat vinna,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
tai,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
xe2 x80 xa2 nomor xe2 x80 xa2 eyeshadow iya iya perempuan pinjam doang hehe beli asa mahal sih ya ya ya nomor pal,0,0,0,0,0,0,0,0,0,0,0,0,None,None
agamanya sempurna umatnya pintar goblok berani bicara aduh,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
ai komunis indonesia gaya kaum liberal kepanasan muslimah indonesia memakai hijab,0,0,0,0,0,0,0,0,0,0,0,0,None,None
gue tuduh anak babi yuk buktikan anak orang tes dna ya cepat pakai,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
tienteuus kak ya kali kayak hore mengobrol orang mengajak ngewe mulu mursidah deh ah,0,0,0,0,0,0,0,0,0,0,0,0,None,None
2 jembatan ambruk ruginya miliar nyawa kerugian ekonomi pendistribusian barang kerugian bisnis transpo asi efek ambruk towewew,0,0,0,0,0,0,0,0,0,0,0,0,None,None
cebong ya cebong kamfrettt ya kaum nyinyir kaum pemalas,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
goblok permanen xf0 x9f x98 xad,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
usir cina jokowi radikal usir cina generasi bangsa mentalnya rusak tumbangkan jokowi uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1,Hate Speech,Group
habis lempar batu sembunyi tangan habis pasang bom sembunyi sembunyian,0,0,0,0,0,0,0,0,0,0,0,0,None,None
sinting minum obat uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
tau 2 periode,0,0,0,0,0,0,0,0,0,0,0,0,None,None
nama patrialis akbar status terpidana korupsi mendukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
rabi israel orang berkulit hitam xe2 x80 x9cmonyet xe2 x80 x9d picu kecaman keras uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
dibanding beli go xxxd ongkos kirim 4000 pakai kakiku jalan 20 menit kampus makan cari makan harga lumayan belas ribu telur dadar ayam kare sayur tumis kacang bro lumayan,0,0,0,0,0,0,0,0,0,0,0,0,None,None
maksud gue otaknya manusia kampret kampungan beda ya kampungan kampung kampung guyub pandang agamanya perayaan suka bantu,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
fiksi bersifat imajiner naratif fiksi imajinasi hukumnya wajib percaya percaya sesuai narasi pemikiran orang agama hukumnya wajib percaya firman nya kitab suci bilang kitab suci fik,0,0,0,0,0,0,0,0,0,0,0,0,None,None
manusia homo,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
sayang paras nan cantik kumpul cowok gembel dibawa gembel suka gengsi pacaran eh lihat difoto fotonya cowok gembel nongkrong pinggir jalan malu ya xf0 x9f x98 x82 cantik otaknya murah xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
adegan film puluh detik ai komunis indonesia catat rezim rezim anti islam uniform resource locator,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,Group
indonesia bicara pelanggaran ham sejarah papua dituduh antek asing pengkhianat negara provokator orang bicara faktanya kejahatan negara papua sesuai prinsip undang undang indonesia,0,0,0,0,0,0,0,0,0,0,0,0,None,None
ih mak kunti,0,0,0,0,0,0,0,0,0,0,0,0,None,None
berbicara,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pendukung surat pemberitahuan tahunan arb sda orang orang bejat tabiatnya kasar orang semoga dilaknat allah,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
sewa jablay kayaknya,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
indonesia suadi arabia ulama kena cekal,0,0,0,0,0,0,0,0,0,0,0,0,None,None
dasaaaar bolot p lukaku,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
cebong mengada bikin meme penista agama puja puja,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech & Abusive,Group
lelaki monyet ajak lelaki wifi xf0 x9f x98 x82 tengok tangan xf0 x9f x98 x81 uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
waraqah ibn naufal sepupu khadijah imam nestorian berasal kiblatnya kristen nestorian suriah waraqah memakai alah allah ketimbang elohim yahweh,0,0,0,0,0,0,0,0,0,0,0,0,None,None
budaya be ransformasi budaya asing diserap pengaruhnya melebihi pemberi virusnya,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pembiakan kumpulan maki hamun bully twitter awak suka anjing liar berkeliaran kawan kawan awak menye ai bangsa anjing nini anjing xf0 x9f x90 xbc xf0 x9f x90 xbc xf0 x9f x90 xbc,0,0,0,0,0,0,0,0,0,0,0,0,None,None
otoriter otoriter sepe i pemimpin korea utara tidur dihukum mati kim jong ujian nasional,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
gue cewek cantik rep an bilang gue monyet xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
jual amik untung teruk kali ganda charge goods and services tax yahudi,0,0,0,0,0,0,0,0,0,0,0,0,None,None
cacat nya demokrasi menghargai intelektualitas orang sekolah orang berjuang pintar gelar prof nilainya 1 suara,0,0,0,0,0,0,0,0,0,0,0,0,None,None
pakai foto sih pakai wonho gue kotor berdosa pecun menjijikkan ya,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
terbirit birit tunggang langgang lintang pukang dengar suara azan iblis alaih,0,0,0,0,0,0,0,0,0,0,0,0,None,None
adik cowok bocah sunat berbicara titit kayak titit abang kayak bentuknya beda anjing wkwk,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
ya dikasih papa biar gelar pelanggar hak buruh sengak bong zaman soeha o susilo bambang yudhoyono remeh temeh dibahas,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
mention gue genapi pengikut ya bong mention gue ras masuk kakus cebong dungu berfollower 2 digit,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
prabowo rekan teriak teriak menghujat jokowi antek asing jokowi diam membalas diam jokowi membuktikan bukti 50 indonesia menguasai 51 saham pt freepo indonesia prabowo rekan diam mengharapkan dukungan as janji,0,0,0,0,0,0,0,0,0,0,0,0,None,None
80 rakyat jawa barat istikamah dukung prabowo presiden 2019 calon wakil presidennya terserah ai keadilan sejahtera,0,0,0,0,0,0,0,0,0,0,0,0,None,None
mengintip motor gede iring iringan presiden as,0,0,0,0,0,0,0,0,0,0,0,0,None,None
otak ahok djarot tumpul loyo stres jebol dicopot diganti,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
senjata mematikan bom nuklir mulutnya janji janji manis lamar tau taunya lamar cewek astagfirullah,0,0,0,0,0,0,0,0,0,0,0,0,None,None
usir teroris buddha membunuh muslim rohingya usir kedutaan myanmar,1,0,0,1,1,1,0,0,0,0,0,1,Hate Speech,Group
tanda upil onta,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
wkwk burung kenari dipakai dokumentasi burung hantu burung onta,0,0,0,0,0,0,0,0,0,0,0,0,None,None
abdul sattar edhi sederhana memiliki ribuan armada ambulans gratis bantu orang kristen hindu ambulansmu ambulansku muslim darimu respect peace human,0,0,0,0,0,0,0,0,0,0,0,0,None,None
cik tua nak apalah kuadrat cik nih sepakat pakai kopiah sedekah jual kismis cik muda cik warna rambut kuning bawa duit perbanyak oke nini anjing xf0 x9f x90 xbc xf0 x9f x90 xbc xf0 x9f x90,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
pilihan masuk akal menyatukan kader jawa oratornnya bak soekarno menggelora membawa militansi kader titik te inggi,0,0,0,0,0,0,0,0,0,0,0,0,None,None
tanaman obat halaman rumah ku tumbuh subur alhamdulillah mengkudu buah dewa kencur jahe salam bawang merah jambu monyet delima hunting ah latepost 24 februari uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,None,None
berengsek,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
mantap usir kaum cina karawang,1,0,0,1,0,1,0,0,0,0,0,1,Hate Speech,Group
prof kaum kambing bengek ya beda dibilang cebong te awa,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
iya bahasa asing,0,0,0,0,0,0,0,0,0,0,0,0,None,None
banci banci,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech & Abusive,Individual
presiden tanam pohon tanda revitalisasi sungai citarum jawa barat,0,0,0,0,0,0,0,0,0,0,0,0,None,None
peristiwa pemberontakan 30 september 1965 ai komunis indonesia tanda pemerintahan orde,0,0,0,0,0,0,0,0,0,0,0,0,None,None
benamkan 2018 2019 rezim anti islam,1,0,1,0,1,0,0,0,0,0,0,1,Hate Speech,Individual
rakyat sabar lengserkan tokoh negeri takut santet jokowi dicari tokoh nasional berani,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
ayo memek,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
cacat lesung pipi kecacatan sekian xf0 x9f x98 x9c,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
jokowi pendusta mundur,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
kiraan budek,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
matamu picek,1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech & Abusive,Individual
banding ar jauhlah koen manusia suka dilatih selet menggilakan tukang fitnah tukang fitnah pemakan daging manusia ai ikuti semoga orang medan bejat,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech & Abusive,Individual
mari ganyang ai komunis indonesia negara kesatuan republik indonesia,1,0,0,1,0,0,0,0,1,0,0,1,Hate Speech,Group
fiksi bersifat imajiner naratif fiksi imajinasi hukumnya wajib percaya percaya sesuai narasi pemikiran orang agama hukumnya wajib percaya firman nya kitab,0,0,0,0,0,0,0,0,0,0,0,0,None,None
kafir dzimmi wajib jaga lindungi batasan batasanya ranah keagamaan urusan muamalah,0,0,0,0,0,0,0,0,0,0,0,0,None,None
miris impor cangkul impor keahlian cebong 1 tukang tipu cebong goblok ketulungan plonga plongo mengakibatkan optimisme 2019 ganti presiden plonga plongo dunning kruger effect,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech & Abusive,Group
prabowo terpaksa kabur akur uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,Individual
jadikan bodoh babi sial zikir harian semoga kurangkan jauhkan amin xe2 x98 xba xef xb8 x8f,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,None
bu mutmainah kenal bang gue pelajaran islam suka mengikuti sih haha kristen pas jumatan kelasnya sabtu,0,0,0,0,0,0,0,0,0,0,0,0,None,None
sabtu 21 4 2018 pagi masyarakat adat badui melanjutkan perjalanan kantor gubernur banten kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten curug kota serang seba badui 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0,None,None
